region,population_type,gender,age,count
Oecusse,Urban,Male,20,166
Oecusse,Urban,Male,21,132
Oecusse,Urban,Male,22,109
Oecusse,Urban,Male,23,116
Oecusse,Urban,Male,24,85
Oecusse,Urban,Male,25,102
Oecusse,Urban,Male,26,98
Oecusse,Urban,Male,27,90
Oecusse,Urban,Male,28,106
Oecusse,Urban,Male,29,102
Oecusse,Urban,Male,30,117
Oecusse,Urban,Male,31,105
Oecusse,Urban,Male,32,110
Oecusse,Urban,Male,33,94
Oecusse,Urban,Male,34,129
Oecusse,Urban,Male,35,114
Oecusse,Urban,Male,36,146
Oecusse,Urban,Male,37,118
Oecusse,Urban,Male,38,163
Oecusse,Urban,Male,39,116
Oecusse,Urban,Male,40,96
Oecusse,Urban,Male,41,97
Oecusse,Urban,Male,42,96
Oecusse,Urban,Male,43,77
Oecusse,Urban,Male,44,80
Oecusse,Urban,Male,45,64
Oecusse,Urban,Male,46,64
Oecusse,Urban,Male,47,71
Oecusse,Urban,Male,48,55
Oecusse,Urban,Male,49,64
Oecusse,Urban,Male,50,56
Oecusse,Urban,Male,51,54
Oecusse,Urban,Male,52,52
Oecusse,Urban,Male,53,71
Oecusse,Urban,Male,54,47
Oecusse,Urban,Male,55,41
Oecusse,Urban,Male,56,44
Oecusse,Urban,Male,57,37
Oecusse,Urban,Male,58,36
Oecusse,Urban,Male,59,28
Oecusse,Urban,Male,60,25
Oecusse,Urban,Male,61,20
Oecusse,Urban,Male,62,28
Oecusse,Urban,Male,63,23
Oecusse,Urban,Male,64,18
Oecusse,Urban,Male,65,24
Oecusse,Urban,Male,66,19
Oecusse,Urban,Male,67,7
Oecusse,Urban,Male,68,17
Oecusse,Urban,Male,69,20
Oecusse,Urban,Male,70,8
Oecusse,Urban,Male,71,13
Oecusse,Urban,Male,72,15
Oecusse,Urban,Male,73,5
Oecusse,Urban,Male,74,13
Oecusse,Urban,Male,75,11
Oecusse,Urban,Male,76,9
Oecusse,Urban,Male,77,8
Oecusse,Urban,Male,78,4
Oecusse,Urban,Male,79,
Oecusse,Urban,Male,80,4
Oecusse,Urban,Male,81,
Oecusse,Urban,Male,82,
Oecusse,Urban,Male,83,
Oecusse,Urban,Male,84,0
Oecusse,Urban,Male,85,8
Oecusse,Rural,Male,0,646
Oecusse,Rural,Male,1,703
Oecusse,Rural,Male,2,768
Oecusse,Rural,Male,3,842
Oecusse,Rural,Male,4,793
Oecusse,Rural,Male,5,748
Oecusse,Rural,Male,6,733
Oecusse,Rural,Male,7,759
Oecusse,Rural,Male,8,678
Oecusse,Rural,Male,9,744
Oecusse,Rural,Male,10,687
Oecusse,Rural,Male,11,808
Oecusse,Rural,Male,12,942
Oecusse,Rural,Male,13,830
Oecusse,Rural,Male,14,980
Oecusse,Rural,Male,15,928
Oecusse,Rural,Male,16,887
Oecusse,Rural,Male,17,822
Oecusse,Rural,Male,18,827
Oecusse,Rural,Male,19,762
Oecusse,Rural,Male,20,676
Oecusse,Rural,Male,21,629
Oecusse,Rural,Male,22,648
Oecusse,Rural,Male,23,523
Oecusse,Rural,Male,24,439
Oecusse,Rural,Male,25,408
Oecusse,Rural,Male,26,365
Oecusse,Rural,Male,27,346
Oecusse,Rural,Male,28,414
Oecusse,Rural,Male,29,389
Oecusse,Rural,Male,30,420
Oecusse,Rural,Male,31,368
Oecusse,Rural,Male,32,415
Oecusse,Rural,Male,33,413
Oecusse,Rural,Male,34,394
Oecusse,Rural,Male,35,393
Oecusse,Rural,Male,36,411
Oecusse,Rural,Male,37,396
Oecusse,Rural,Male,38,396
Oecusse,Rural,Male,39,327
Oecusse,Rural,Male,40,323
Oecusse,Rural,Male,41,276
Oecusse,Rural,Male,42,334
Oecusse,Rural,Male,43,266
Oecusse,Rural,Male,44,287
Oecusse,Rural,Male,45,265
Oecusse,Rural,Male,46,311
Oecusse,Rural,Male,47,328
Oecusse,Rural,Male,48,296
Oecusse,Rural,Male,49,264
Oecusse,Rural,Male,50,265
Oecusse,Rural,Male,51,225
Oecusse,Rural,Male,52,262
Oecusse,Rural,Male,53,238
Oecusse,Rural,Male,54,216
Oecusse,Rural,Male,55,161
Oecusse,Rural,Male,56,190
Oecusse,Rural,Male,57,185
Oecusse,Rural,Male,58,172
Oecusse,Rural,Male,59,147
Oecusse,Rural,Male,60,142
Oecusse,Rural,Male,61,111
Oecusse,Rural,Male,62,178
Oecusse,Rural,Male,63,156
Oecusse,Rural,Male,64,154
Oecusse,Rural,Male,65,142
Oecusse,Rural,Male,66,160
Oecusse,Rural,Male,67,118
Oecusse,Rural,Male,68,171
Oecusse,Rural,Male,69,176
Oecusse,Rural,Male,70,211
Oecusse,Rural,Male,71,211
Oecusse,Rural,Male,72,296
Oecusse,Rural,Male,73,189
Oecusse,Rural,Male,74,247
Oecusse,Rural,Male,75,187
Oecusse,Rural,Male,76,146
Oecusse,Rural,Male,77,107
Oecusse,Rural,Male,78,56
Oecusse,Rural,Male,79,93
Oecusse,Rural,Male,80,57
Oecusse,Rural,Male,81,57
Oecusse,Rural,Male,82,68
Oecusse,Rural,Male,83,27
Oecusse,Rural,Male,84,14
Oecusse,Rural,Male,85,71
Oecusse,Urban,Female,0,173
Oecusse,Urban,Female,1,165
Oecusse,Urban,Female,2,214
Oecusse,Urban,Female,3,193
Oecusse,Urban,Female,4,213
Oecusse,Urban,Female,5,218
Oecusse,Urban,Female,6,186
Oecusse,Urban,Female,7,185
Oecusse,Urban,Female,8,165
Oecusse,Urban,Female,9,188
Oecusse,Urban,Female,10,183
Oecusse,Urban,Female,11,181
Oecusse,Urban,Female,12,178
Oecusse,Urban,Female,13,154
Oecusse,Urban,Female,14,184
Oecusse,Urban,Female,15,219
Oecusse,Urban,Female,16,165
Oecusse,Urban,Female,17,182
Oecusse,Urban,Female,18,187
Oecusse,Urban,Female,19,157
Oecusse,Urban,Female,20,145
Oecusse,Urban,Female,21,128
Oecusse,Urban,Female,22,132
Oecusse,Urban,Female,23,118
Oecusse,Urban,Female,24,108
Oecusse,Urban,Female,25,122
Oecusse,Urban,Female,26,117
Oecusse,Urban,Female,27,140
Oecusse,Urban,Female,28,131
Oecusse,Urban,Female,29,122
Oecusse,Urban,Female,30,120
Oecusse,Urban,Female,31,110
Oecusse,Urban,Female,32,115
Oecusse,Urban,Female,33,126
Oecusse,Urban,Female,34,137
Oecusse,Urban,Female,35,109
Oecusse,Urban,Female,36,131
Oecusse,Urban,Female,37,104
Oecusse,Urban,Female,38,125
Oecusse,Urban,Female,39,98
Oecusse,Urban,Female,40,90
Oecusse,Urban,Female,41,86
Oecusse,Urban,Female,42,83
Oecusse,Urban,Female,43,73
Oecusse,Urban,Female,44,56
Oecusse,Urban,Female,45,53
Oecusse,Urban,Female,46,59
Oecusse,Urban,Female,47,43
Oecusse,Urban,Female,48,70
Oecusse,Urban,Female,49,46
Oecusse,Urban,Female,50,40
Oecusse,Urban,Female,51,34
Oecusse,Urban,Female,52,57
Oecusse,Urban,Female,53,51
Oecusse,Urban,Female,54,37
Oecusse,Urban,Female,55,32
Oecusse,Urban,Female,56,35
Oecusse,Urban,Female,57,37
Oecusse,Urban,Female,58,26
Oecusse,Urban,Female,59,24
Oecusse,Urban,Female,60,23
Oecusse,Urban,Female,61,11
Oecusse,Urban,Female,62,22
Oecusse,Urban,Female,63,16
Oecusse,Urban,Female,64,18
Oecusse,Urban,Female,65,14
Oecusse,Urban,Female,66,11
Oecusse,Urban,Female,67,5
Oecusse,Urban,Female,68,17
Oecusse,Urban,Female,69,20
Oecusse,Urban,Female,70,14
Oecusse,Urban,Female,71,11
Oecusse,Urban,Female,72,22
Oecusse,Urban,Female,73,14
Oecusse,Urban,Female,74,17
Oecusse,Urban,Female,75,9
Oecusse,Urban,Female,76,11
Oecusse,Urban,Female,77,15
Oecusse,Urban,Female,78,4
Oecusse,Urban,Female,79,4
Oecusse,Urban,Female,80,5
Oecusse,Urban,Female,81,
Oecusse,Urban,Female,82,7
Oecusse,Urban,Female,83,
Oecusse,Urban,Female,84,0
Oecusse,Urban,Female,85,7
Oecusse,Rural,Female,0,610
Oecusse,Rural,Female,1,649
Oecusse,Rural,Female,2,816
Oecusse,Rural,Female,3,785
Oecusse,Rural,Female,4,801
Oecusse,Rural,Female,5,747
Oecusse,Rural,Female,6,707
Oecusse,Rural,Female,7,719
Oecusse,Rural,Female,8,606
Oecusse,Rural,Female,9,677
Oecusse,Rural,Female,10,663
Oecusse,Rural,Female,11,718
Oecusse,Rural,Female,12,879
Oecusse,Rural,Female,13,790
Oecusse,Rural,Female,14,947
Oecusse,Rural,Female,15,950
Oecusse,Rural,Female,16,898
Oecusse,Rural,Female,17,787
Oecusse,Rural,Female,18,746
Oecusse,Rural,Female,19,728
Oecusse,Rural,Female,20,636
Oecusse,Rural,Female,21,528
Oecusse,Rural,Female,22,599
Oecusse,Rural,Female,23,480
Oecusse,Rural,Female,24,385
Oecusse,Rural,Female,25,385
Oecusse,Rural,Female,26,374
Oecusse,Rural,Female,27,339
Oecusse,Rural,Female,28,337
Oecusse,Rural,Female,29,378
Oecusse,Rural,Female,30,403
Oecusse,Rural,Female,31,368
Oecusse,Rural,Female,32,366
Oecusse,Rural,Female,33,364
Oecusse,Rural,Female,34,328
Oecusse,Rural,Female,35,385
Oecusse,Rural,Female,36,392
Oecusse,Rural,Female,37,399
Oecusse,Rural,Female,38,383
Oecusse,Rural,Female,39,304
Oecusse,Rural,Female,40,348
Oecusse,Rural,Female,41,283
Oecusse,Rural,Female,42,371
Oecusse,Rural,Female,43,313
Oecusse,Rural,Female,44,266
Oecusse,Rural,Female,45,271
Oecusse,Rural,Female,46,314
Oecusse,Rural,Female,47,305
Oecusse,Rural,Female,48,292
Oecusse,Rural,Female,49,238
Oecusse,Rural,Female,50,216
Oecusse,Rural,Female,51,230
Oecusse,Rural,Female,52,290
Oecusse,Rural,Female,53,206
Oecusse,Rural,Female,54,215
Oecusse,Rural,Female,55,190
Oecusse,Rural,Female,56,152
Oecusse,Rural,Female,57,169
Oecusse,Rural,Female,58,162
Oecusse,Rural,Female,59,131
Oecusse,Rural,Female,60,128
Oecusse,Rural,Female,61,121
Oecusse,Rural,Female,62,197
Oecusse,Rural,Female,63,183
Oecusse,Rural,Female,64,177
Oecusse,Rural,Female,65,170
Oecusse,Rural,Female,66,169
Oecusse,Rural,Female,67,144
Oecusse,Rural,Female,68,185
Oecusse,Rural,Female,69,261
Oecusse,Rural,Female,70,204
Oecusse,Rural,Female,71,217
Oecusse,Rural,Female,72,331
Oecusse,Rural,Female,73,218
Oecusse,Rural,Female,74,270
Oecusse,Rural,Female,75,214
Oecusse,Rural,Female,76,129
Oecusse,Rural,Female,77,140
Oecusse,Rural,Female,78,68
Oecusse,Rural,Female,79,68
Oecusse,Rural,Female,80,73
Oecusse,Rural,Female,81,46
Oecusse,Rural,Female,82,42
Oecusse,Rural,Female,83,34
Oecusse,Rural,Female,84,20
Oecusse,Rural,Female,85,105
Viqueque,Urban,Total,0,69
Viqueque,Urban,Total,1,86
Viqueque,Urban,Total,2,95
Viqueque,Urban,Total,3,102
Viqueque,Urban,Total,4,104
Viqueque,Urban,Total,5,101
Viqueque,Urban,Total,6,108
Viqueque,Urban,Total,7,130
Viqueque,Urban,Total,8,115
Viqueque,Urban,Total,9,101
Viqueque,Urban,Total,10,97
Viqueque,Urban,Total,11,107
Viqueque,Urban,Total,12,97
Viqueque,Urban,Total,13,112
Viqueque,Urban,Total,14,117
Viqueque,Urban,Total,15,131
Viqueque,Urban,Total,16,128
Viqueque,Urban,Total,17,143
Viqueque,Urban,Total,18,107
Viqueque,Urban,Total,19,76
Viqueque,Urban,Total,20,66
Viqueque,Urban,Total,21,48
Viqueque,Urban,Total,22,43
Viqueque,Urban,Total,23,47
Viqueque,Urban,Total,24,51
Viqueque,Urban,Total,25,45
Viqueque,Urban,Total,26,46
Viqueque,Urban,Total,27,56
Viqueque,Urban,Total,28,45
Viqueque,Urban,Total,29,47
Viqueque,Urban,Total,30,54
Viqueque,Urban,Total,31,50
Viqueque,Urban,Total,32,58
Viqueque,Urban,Total,33,49
Viqueque,Urban,Total,34,47
Viqueque,Urban,Total,35,65
Viqueque,Urban,Total,36,66
Viqueque,Urban,Total,37,55
Viqueque,Urban,Total,38,80
Viqueque,Urban,Total,39,54
Viqueque,Urban,Total,40,41
Viqueque,Urban,Total,41,47
Viqueque,Urban,Total,42,51
Viqueque,Urban,Total,43,46
Viqueque,Urban,Total,44,49
Viqueque,Urban,Total,45,57
Viqueque,Urban,Total,46,56
Viqueque,Urban,Total,47,67
Viqueque,Urban,Total,48,65
Viqueque,Urban,Total,49,50
Viqueque,Urban,Total,50,61
Viqueque,Urban,Total,51,26
Viqueque,Urban,Total,52,49
Viqueque,Urban,Total,53,38
Viqueque,Urban,Total,54,40
Viqueque,Urban,Total,55,19
Viqueque,Urban,Total,56,23
Viqueque,Urban,Total,57,37
Viqueque,Urban,Total,58,30
Viqueque,Urban,Total,59,22
Viqueque,Urban,Total,60,18
Viqueque,Urban,Total,61,24
Viqueque,Urban,Total,62,21
Viqueque,Urban,Total,63,17
Viqueque,Urban,Total,64,20
Viqueque,Urban,Total,65,15
Viqueque,Urban,Total,66,10
Viqueque,Urban,Total,67,9
Viqueque,Urban,Total,68,18
Viqueque,Urban,Total,69,18
Viqueque,Urban,Total,70,12
Viqueque,Urban,Total,71,11
Viqueque,Urban,Total,72,13
Viqueque,Urban,Total,73,13
Viqueque,Urban,Total,74,19
Viqueque,Urban,Total,75,15
Viqueque,Urban,Total,76,15
Viqueque,Urban,Total,77,14
Viqueque,Urban,Total,78,7
Viqueque,Urban,Total,79,7
Viqueque,Urban,Total,80,11
Viqueque,Urban,Total,81,5
Viqueque,Urban,Total,82,10
Viqueque,Urban,Total,83,8
Viqueque,Urban,Total,84,5
Viqueque,Urban,Total,85,15
Viqueque,Rural,Total,0,1552
Viqueque,Rural,Total,1,1611
Viqueque,Rural,Total,2,1849
Viqueque,Rural,Total,3,1797
Viqueque,Rural,Total,4,1814
Viqueque,Rural,Total,5,1743
Viqueque,Rural,Total,6,1953
Viqueque,Rural,Total,7,1909
Viqueque,Rural,Total,8,1723
Viqueque,Rural,Total,9,1750
Viqueque,Rural,Total,10,1674
Viqueque,Rural,Total,11,1637
Viqueque,Rural,Total,12,1930
Viqueque,Rural,Total,13,1835
Viqueque,Rural,Total,14,1923
Viqueque,Rural,Total,15,1995
Viqueque,Rural,Total,16,1987
Viqueque,Rural,Total,17,1829
Viqueque,Rural,Total,18,1717
Viqueque,Rural,Total,19,1628
Viqueque,Rural,Total,20,1217
Viqueque,Rural,Total,21,1024
Viqueque,Rural,Total,22,1165
Viqueque,Rural,Total,23,1076
Viqueque,Rural,Total,24,1088
Viqueque,Rural,Total,25,989
Viqueque,Rural,Total,26,946
Viqueque,Rural,Total,27,990
Viqueque,Rural,Total,28,937
Viqueque,Rural,Total,29,872
Viqueque,Rural,Total,30,930
Viqueque,Rural,Total,31,802
Viqueque,Rural,Total,32,904
Viqueque,Rural,Total,33,835
Viqueque,Rural,Total,34,790
Viqueque,Rural,Total,35,717
Viqueque,Rural,Total,36,727
Viqueque,Rural,Total,37,765
Viqueque,Rural,Total,38,713
Viqueque,Rural,Total,39,719
Viqueque,Rural,Total,40,590
Viqueque,Rural,Total,41,493
Viqueque,Rural,Total,42,573
Viqueque,Rural,Total,43,629
Viqueque,Rural,Total,44,656
Viqueque,Rural,Total,45,715
Viqueque,Rural,Total,46,837
Viqueque,Rural,Total,47,959
Viqueque,Rural,Total,48,968
Viqueque,Rural,Total,49,770
Viqueque,Rural,Total,50,838
Viqueque,Rural,Total,51,592
Viqueque,Rural,Total,52,770
Viqueque,Rural,Total,53,644
Viqueque,Rural,Total,54,537
Viqueque,Rural,Total,55,497
Viqueque,Rural,Total,56,404
Viqueque,Rural,Total,57,468
Viqueque,Rural,Total,58,430
Viqueque,Rural,Total,59,403
Viqueque,Rural,Total,60,416
Viqueque,Rural,Total,61,316
Viqueque,Rural,Total,62,477
Viqueque,Rural,Total,63,370
Viqueque,Rural,Total,64,308
Viqueque,Rural,Total,65,359
Viqueque,Rural,Total,66,272
Viqueque,Rural,Total,67,284
Viqueque,Rural,Total,68,308
Viqueque,Rural,Total,69,291
Viqueque,Rural,Total,70,369
Viqueque,Rural,Total,71,259
Viqueque,Rural,Total,72,502
Viqueque,Rural,Total,73,478
Viqueque,Rural,Total,74,594
Viqueque,Rural,Total,75,500
Viqueque,Rural,Total,76,390
Viqueque,Rural,Total,77,401
Viqueque,Rural,Total,78,234
Viqueque,Rural,Total,79,304
Viqueque,Rural,Total,80,342
Viqueque,Rural,Total,81,153
Viqueque,Rural,Total,82,260
Viqueque,Rural,Total,83,122
Viqueque,Rural,Total,84,68
Viqueque,Rural,Total,85,542
Viqueque,Urban,Male,0,34
Viqueque,Urban,Male,1,46
Viqueque,Urban,Male,2,58
Viqueque,Urban,Male,3,62
Viqueque,Urban,Male,4,56
Viqueque,Urban,Male,5,56
Viqueque,Urban,Male,6,54
Viqueque,Urban,Male,7,64
Viqueque,Urban,Male,8,55
Viqueque,Urban,Male,9,54
Viqueque,Urban,Male,10,46
Viqueque,Urban,Male,11,61
Viqueque,Urban,Male,12,37
Viqueque,Urban,Male,13,64
Viqueque,Urban,Male,14,67
Viqueque,Urban,Male,15,73
Viqueque,Urban,Male,16,67
Viqueque,Urban,Male,17,69
Viqueque,Urban,Male,18,63
Viqueque,Urban,Male,19,43
Viqueque,Urban,Male,20,40
Viqueque,Urban,Male,21,25
Viqueque,Urban,Male,22,25
Viqueque,Urban,Male,23,21
Viqueque,Urban,Male,24,29
Viqueque,Urban,Male,25,27
Viqueque,Urban,Male,26,20
Viqueque,Urban,Male,27,30
Viqueque,Urban,Male,28,18
Viqueque,Urban,Male,29,20
Viqueque,Urban,Male,30,18
Viqueque,Urban,Male,31,24
Viqueque,Urban,Male,32,24
Viqueque,Urban,Male,33,25
Viqueque,Urban,Male,34,20
Viqueque,Urban,Male,35,27
Viqueque,Urban,Male,36,28
Viqueque,Urban,Male,37,30
Viqueque,Urban,Male,38,37
Viqueque,Urban,Male,39,25
Viqueque,Urban,Male,40,26
Viqueque,Urban,Male,41,27
Viqueque,Urban,Male,42,23
Viqueque,Urban,Male,43,26
Viqueque,Urban,Male,44,17
Viqueque,Urban,Male,45,26
Viqueque,Urban,Male,46,21
Viqueque,Urban,Male,47,36
Viqueque,Urban,Male,48,33
Viqueque,Urban,Male,49,23
Viqueque,Urban,Male,50,36
Viqueque,Urban,Male,51,11
Viqueque,Urban,Male,52,26
Viqueque,Urban,Male,53,24
Viqueque,Urban,Male,54,23
Viqueque,Urban,Male,55,12
Viqueque,Urban,Male,56,8
Viqueque,Urban,Male,57,25
Viqueque,Urban,Male,58,14
Viqueque,Urban,Male,59,10
Viqueque,Urban,Male,60,9
Viqueque,Urban,Male,61,11
Viqueque,Urban,Male,62,9
Viqueque,Urban,Male,63,9
Viqueque,Urban,Male,64,14
Viqueque,Urban,Male,65,8
Viqueque,Urban,Male,66,6
Viqueque,Urban,Male,67,8
Viqueque,Urban,Male,68,9
Viqueque,Urban,Male,69,10
Viqueque,Urban,Male,70,4
Viqueque,Urban,Male,71,4
Viqueque,Urban,Male,72,4
Viqueque,Urban,Male,73,6
Viqueque,Urban,Male,74,6
Viqueque,Urban,Male,75,6
Viqueque,Urban,Male,76,6
Viqueque,Urban,Male,77,5
Viqueque,Urban,Male,78,
Viqueque,Urban,Male,79,
Viqueque,Urban,Male,80,4
Viqueque,Urban,Male,81,
Viqueque,Urban,Male,82,5
Viqueque,Urban,Male,83,5
Viqueque,Urban,Male,84,
Viqueque,Urban,Male,85,
Viqueque,Rural,Male,0,836
Viqueque,Rural,Male,1,837
Viqueque,Rural,Male,2,996
Viqueque,Rural,Male,3,939
Viqueque,Rural,Male,4,924
Viqueque,Rural,Male,5,903
Viqueque,Rural,Male,6,964
Viqueque,Rural,Male,7,985
Viqueque,Rural,Male,8,850
Viqueque,Rural,Male,9,898
Viqueque,Rural,Male,10,827
Viqueque,Rural,Male,11,874
Viqueque,Rural,Male,12,997
Viqueque,Rural,Male,13,900
Viqueque,Rural,Male,14,998
Viqueque,Rural,Male,15,1048
Viqueque,Rural,Male,16,1052
Viqueque,Rural,Male,17,978
Viqueque,Rural,Male,18,904
Viqueque,Rural,Male,19,863
Viqueque,Rural,Male,20,648
Viqueque,Rural,Male,21,540
Viqueque,Rural,Male,22,611
Viqueque,Rural,Male,23,527
Viqueque,Rural,Male,24,546
Viqueque,Rural,Male,25,524
Viqueque,Rural,Male,26,462
Viqueque,Rural,Male,27,499
Viqueque,Rural,Male,28,454
Viqueque,Rural,Male,29,429
Viqueque,Rural,Male,30,447
Viqueque,Rural,Male,31,400
Viqueque,Rural,Male,32,448
Viqueque,Rural,Male,33,409
Viqueque,Rural,Male,34,376
Viqueque,Rural,Male,35,342
Viqueque,Rural,Male,36,360
Viqueque,Rural,Male,37,376
Viqueque,Rural,Male,38,344
Viqueque,Rural,Male,39,372
Viqueque,Rural,Male,40,280
Viqueque,Rural,Male,41,221
Viqueque,Rural,Male,42,296
Viqueque,Rural,Male,43,321
Viqueque,Rural,Male,44,319
Viqueque,Rural,Male,45,359
Viqueque,Rural,Male,46,394
Viqueque,Rural,Male,47,493
Viqueque,Rural,Male,48,498
Viqueque,Rural,Male,49,418
Viqueque,Rural,Male,50,440
Viqueque,Rural,Male,51,311
Viqueque,Rural,Male,52,393
Viqueque,Rural,Male,53,313
Viqueque,Rural,Male,54,281
Viqueque,Rural,Male,55,254
Viqueque,Rural,Male,56,200
Viqueque,Rural,Male,57,218
Viqueque,Rural,Male,58,198
Viqueque,Rural,Male,59,191
Viqueque,Rural,Male,60,197
Viqueque,Rural,Male,61,159
Viqueque,Rural,Male,62,244
Viqueque,Rural,Male,63,194
Viqueque,Rural,Male,64,148
Viqueque,Rural,Male,65,203
Viqueque,Rural,Male,66,137
Viqueque,Rural,Male,67,152
Viqueque,Rural,Male,68,145
Viqueque,Rural,Male,69,141
Viqueque,Rural,Male,70,151
Viqueque,Rural,Male,71,111
Viqueque,Rural,Male,72,221
Viqueque,Rural,Male,73,177
Viqueque,Rural,Male,74,229
Viqueque,Rural,Male,75,208
Viqueque,Rural,Male,76,160
Viqueque,Rural,Male,77,167
Viqueque,Rural,Male,78,97
Viqueque,Rural,Male,79,131
Viqueque,Rural,Male,80,163
Viqueque,Rural,Male,81,76
Viqueque,Rural,Male,82,108
Viqueque,Rural,Male,83,55
Viqueque,Rural,Male,84,25
Viqueque,Rural,Male,85,231
Viqueque,Urban,Female,0,35
Viqueque,Urban,Female,1,40
Viqueque,Urban,Female,2,37
Viqueque,Urban,Female,3,40
Viqueque,Urban,Female,4,48
Viqueque,Urban,Female,5,45
Viqueque,Urban,Female,6,54
Viqueque,Urban,Female,7,66
Viqueque,Urban,Female,8,60
Viqueque,Urban,Female,9,47
Viqueque,Urban,Female,10,51
Viqueque,Urban,Female,11,46
Viqueque,Urban,Female,12,60
Viqueque,Urban,Female,13,48
Viqueque,Urban,Female,14,50
Viqueque,Urban,Female,15,58
Viqueque,Urban,Female,16,61
Viqueque,Urban,Female,17,74
Viqueque,Urban,Female,18,44
Viqueque,Urban,Female,19,33
Viqueque,Urban,Female,20,26
Viqueque,Urban,Female,21,23
Viqueque,Urban,Female,22,18
Viqueque,Urban,Female,23,26
Viqueque,Urban,Female,24,22
Viqueque,Urban,Female,25,18
Viqueque,Urban,Female,26,26
Viqueque,Urban,Female,27,26
Viqueque,Urban,Female,28,27
Viqueque,Urban,Female,29,27
Viqueque,Urban,Female,30,36
Viqueque,Urban,Female,31,26
Viqueque,Urban,Female,32,34
Viqueque,Urban,Female,33,24
Viqueque,Urban,Female,34,27
Viqueque,Urban,Female,35,38
Viqueque,Urban,Female,36,38
Viqueque,Urban,Female,37,25
Viqueque,Urban,Female,38,43
Viqueque,Urban,Female,39,29
Viqueque,Urban,Female,40,15
Viqueque,Urban,Female,41,20
Viqueque,Urban,Female,42,28
Viqueque,Urban,Female,43,20
Viqueque,Urban,Female,44,32
Viqueque,Urban,Female,45,31
Viqueque,Urban,Female,46,35
Viqueque,Urban,Female,47,31
Viqueque,Urban,Female,48,32
Viqueque,Urban,Female,49,27
Viqueque,Urban,Female,50,25
Viqueque,Urban,Female,51,15
Viqueque,Urban,Female,52,23
Viqueque,Urban,Female,53,14
Viqueque,Urban,Female,54,17
Viqueque,Urban,Female,55,7
Viqueque,Urban,Female,56,15
Viqueque,Urban,Female,57,12
Viqueque,Urban,Female,58,16
Viqueque,Urban,Female,59,12
Viqueque,Urban,Female,60,9
Viqueque,Urban,Female,61,13
Viqueque,Urban,Female,62,12
Viqueque,Urban,Female,63,8
Viqueque,Urban,Female,64,6
Viqueque,Urban,Female,65,7
Viqueque,Urban,Female,66,4
Viqueque,Urban,Female,67,
Viqueque,Urban,Female,68,9
Viqueque,Urban,Female,69,8
Viqueque,Urban,Female,70,8
Viqueque,Urban,Female,71,7
Viqueque,Urban,Female,72,9
Viqueque,Urban,Female,73,7
Viqueque,Urban,Female,74,13
Viqueque,Urban,Female,75,9
Viqueque,Urban,Female,76,9
Viqueque,Urban,Female,77,9
Viqueque,Urban,Female,78,4
Viqueque,Urban,Female,79,4
Viqueque,Urban,Female,80,7
Viqueque,Urban,Female,81,4
Viqueque,Urban,Female,82,5
Viqueque,Urban,Female,83,
Viqueque,Urban,Female,84,4
Viqueque,Urban,Female,85,12
Viqueque,Rural,Female,0,716
Viqueque,Rural,Female,1,774
Viqueque,Rural,Female,2,853
Viqueque,Rural,Female,3,858
Viqueque,Rural,Female,4,890
Viqueque,Rural,Female,5,840
Viqueque,Rural,Female,6,989
Viqueque,Rural,Female,7,924
Viqueque,Rural,Female,8,873
Viqueque,Rural,Female,9,852
Viqueque,Rural,Female,10,847
Viqueque,Rural,Female,11,763
Viqueque,Rural,Female,12,933
Viqueque,Rural,Female,13,935
Viqueque,Rural,Female,14,925
Viqueque,Rural,Female,15,947
Viqueque,Rural,Female,16,935
Viqueque,Rural,Female,17,851
Viqueque,Rural,Female,18,813
Viqueque,Rural,Female,19,765
Viqueque,Rural,Female,20,569
Viqueque,Rural,Female,21,484
Viqueque,Rural,Female,22,554
Viqueque,Rural,Female,23,549
Viqueque,Rural,Female,24,542
Viqueque,Rural,Female,25,465
